12400.00	349.341016	0.026317	14.950000	7.880000
12450.00	350.141842	0.026557	14.950000	7.880000
12500.00	350.944503	0.026800	14.950000	7.880000
12550.00	351.749004	0.027044	14.950000	7.880000
12600.00	352.555350	0.027292	14.950000	7.880000
12650.00	353.363544	0.027541	14.950000	7.880000
12700.00	354.173590	0.027793	14.950000	7.880000
12750.00	354.985494	0.028047	14.950000	7.880000
12800.00	355.799258	0.028304	14.950000	7.880000
12850.00	356.614889	0.028563	14.950000	7.880000
12900.00	357.432389	0.028824	14.950000	7.880000
12950.00	358.251763	0.029088	14.950000	7.880000
13000.00	359.073015	0.029354	14.950000	7.880000
13050.00	359.896150	0.029623	14.950000	7.880000
13100.00	360.721172	0.029894	14.950000	7.880000
13150.00	361.548085	0.030168	14.950000	7.880000
13200.00	362.376894	0.030445	14.950000	7.880000
13250.00	363.207602	0.030724	14.950000	7.880000
13300.00	364.040215	0.031006	14.950000	7.880000
13350.00	364.874737	0.031290	14.950000	7.880000
13400.00	365.711172	0.031578	14.950000	7.880000
13450.00	366.549524	0.031867	14.950000	7.880000
13500.00	367.389798	0.032160	14.950000	7.880000
13550.00	368.231998	0.032455	14.950000	7.880000
13600.00	369.076129	0.032754	14.950000	7.880000
13650.00	369.922195	0.033055	14.950000	7.880000
13700.00	370.770201	0.033358	14.950000	7.880000
13750.00	371.620150	0.033665	14.950000	7.880000
13800.00	372.472048	0.033975	14.950000	7.880000
13850.00	373.325899	0.034287	14.950000	7.880000
13900.00	374.181707	0.034603	14.950000	7.880000
13950.00	375.039477	0.034921	14.950000	7.880000
14000.00	375.899213	0.035243	14.950000	7.880000
14050.00	376.760920	0.035567	14.950000	7.880000
14100.00	377.624603	0.035895	14.950000	7.880000
14150.00	378.490265	0.036226	14.950000	7.880000
14200.00	379.357912	0.036560	14.950000	7.880000
14250.00	380.227548	0.036897	14.950000	7.880000
14300.00	381.099177	0.037237	14.950000	7.880000
14350.00	381.972804	0.037580	14.950000	7.880000
14400.00	382.848435	0.037927	14.950000	7.880000
14450.00	383.726072	0.038277	14.950000	7.880000
14500.00	384.605721	0.038631	14.950000	7.880000
14550.00	385.487387	0.038987	14.950000	7.880000
14600.00	386.371074	0.039348	14.950000	7.880000
14650.00	387.256787	0.039711	14.950000	7.880000
14700.00	388.144530	0.040078	14.950000	7.880000
14750.00	389.034308	0.040449	14.950000	7.880000
14800.00	389.926126	0.040823	14.950000	7.880000
14850.00	390.819988	0.041200	14.950000	7.880000
14900.00	391.715900	0.041582	14.950000	7.880000
14950.00	392.613865	0.041966	14.950000	7.880000
15000.00	393.513888	0.042355	14.950000	7.880000
